address	type	name
EXTERNAL:0000003c	Function	<EXTERNAL>::_ITM_deregisterTMCloneTable
EXTERNAL:0000003d	Function	<EXTERNAL>::_ITM_registerTMCloneTable
EXTERNAL:0000003e	Function	<EXTERNAL>::_Jv_RegisterClasses
00000128	Label	_DYNAMIC
00010000	Label	Elf32_Ehdr_00010000
00010034	Label	Elf32_Phdr_ARRAY_00010034
000100f8	Label	DAT_000100f8
00010110	Label	Elf32_RegInfo_MIPS_00010110
00010128	Label	_DYNAMIC
00010220	Label	__DT_HASH
00010740	Label	__DT_SYMTAB
00011370	Label	__DT_STRTAB
00011f08	Label	__DT_VERSYM
00012090	Label	__DT_VERNEED
00012150	Label	__DT_REL
00012458	Label	__DT_INIT
00012458	Function	_init
00012488	Label	LAB_00012488
00012490	Label	LAB_00012490
000124b4	Label	LAB_000124b4
000124e0	Function	main
000124e0	Label	_ftext
00012588	Label	LAB_00012588
000125ac	Label	LAB_000125ac
000125c0	Label	LAB_000125c0
000125d8	Label	LAB_000125d8
00012a70	Function	deregister_tm_clones
00012aac	Label	LAB_00012aac
00012ab4	Function	register_tm_clones
00012af8	Label	LAB_00012af8
00012b00	Function	__do_global_dtors_aux
00012b50	Label	LAB_00012b50
00012b84	Label	LAB_00012b84
00012bb4	Label	LAB_00012bb4
00012bc8	Label	LAB_00012bc8
00012be4	Function	frame_dummy
00012c0c	Label	LAB_00012c0c
00012c20	Label	LAB_00012c20
00012c40	Function	get_volume
00012cac	Label	LAB_00012cac
00012cbc	Label	LAB_00012cbc
00012cc4	Function	api_cube_update_flip_screens
00012d70	Label	LAB_00012d70
00012dc4	Label	LAB_00012dc4
00012dd8	Function	set_backlight_value
00012e58	Label	LAB_00012e58
00012e6c	Label	LAB_00012e6c
00012e74	Function	cube_shmget_init
00012ecc	Label	LAB_00012ecc
00012ed0	Label	LAB_00012ed0
00012ee4	Label	LAB_00012ee4
00012f50	Label	LAB_00012f50
00012f68	Label	LAB_00012f68
00012f80	Function	cube_shmget_game_status.part.1
00012fd0	Label	LAB_00012fd0
00012fe0	Function	cube_memory_save.constprop.3
00013058	Label	LAB_00013058
0001306c	Label	LAB_0001306c
00013074	Label	LAB_00013074
00013084	Function	cube_memory_get.constprop.4
000130fc	Label	LAB_000130fc
00013110	Label	LAB_00013110
00013118	Label	LAB_00013118
00013128	Function	api_cube_send_msg_to_process
00013164	Label	LAB_00013164
00013188	Label	LAB_00013188
000131c4	Function	api_cube_send_msg
00013200	Label	LAB_00013200
00013224	Label	LAB_00013224
00013260	Function	api_cube_receive_msg
0001329c	Label	LAB_0001329c
000132c4	Label	LAB_000132c4
00013300	Function	fbdev_aspect_ratio_wrok
00013450	Label	LAB_00013450
00013478	Label	LAB_00013478
000134ac	Label	LAB_000134ac
000134c8	Label	LAB_000134c8
000134f4	Function	api_get_hdmi_tx_connection_status
00013524	Label	LAB_00013524
00013578	Label	LAB_00013578
00013584	Label	LAB_00013584
00013590	Label	LAB_00013590
000135a8	Function	cube_msg_pthread_cb
00013618	Label	LAB_00013618
0001362c	Label	LAB_0001362c
00013630	Label	LAB_00013630
000136ac	Label	LAB_000136ac
000136dc	Label	LAB_000136dc
000136f0	Label	LAB_000136f0
00013704	Label	LAB_00013704
0001371c	Label	LAB_0001371c
00013730	Label	LAB_00013730
0001378c	Label	LAB_0001378c
00013820	Label	LAB_00013820
00013858	Label	LAB_00013858
000138c8	Label	LAB_000138c8
000138fc	Function	cube_msg_pthread_init
00013930	Label	LAB_00013930
00013948	Label	LAB_00013948
000139a4	Label	LAB_000139a4
00013a0c	Label	LAB_00013a0c
00013a64	Label	LAB_00013a64
00013a7c	Function	cube_msg_thread_deinit
00013ad4	Label	LAB_00013ad4
00013ae8	Function	cube_ioctl
00013b78	Label	LAB_00013b78
00013b94	Label	LAB_00013b94
00013bd4	Label	LAB_00013bd4
00013bec	Label	LAB_00013bec
00013c4c	Label	LAB_00013c4c
00013c5c	Label	LAB_00013c5c
00013c60	Label	LAB_00013c60
00013c68	Label	LAB_00013c68
00013c88	Label	LAB_00013c88
00013c94	Label	LAB_00013c94
00013cc8	Label	LAB_00013cc8
00013d04	Label	LAB_00013d04
00013d38	Label	LAB_00013d38
00013d8c	Label	LAB_00013d8c
00013dd8	Label	LAB_00013dd8
00013e10	Label	LAB_00013e10
00013e30	Label	LAB_00013e30
00013e50	Function	api_cube_free
00013ef8	Label	LAB_00013ef8
00013f10	Function	api_cube_malloc
00014014	Label	LAB_00014014
00014030	Label	LAB_00014030
00014054	Label	LAB_00014054
00014084	Label	LAB_00014084
000140a0	Label	LAB_000140a0
000140d0	Function	video_drivers_init
00014190	Label	LAB_00014190
000141c8	Label	LAB_000141c8
000141d0	Label	LAB_000141d0
00014244	Label	LAB_00014244
00014250	Function	video_driver_deinit
00014280	Function	video_driver_mutex_lock
000142a8	Label	LAB_000142a8
000142b0	Function	video_driver_mutex_unlock
000142d8	Label	LAB_000142d8
000142e0	Function	video_driver_disp_frame
0001434c	Label	LAB_0001434c
00014350	Label	LAB_00014350
00014354	Label	LAB_00014354
00014378	Label	LAB_00014378
00014394	Label	LAB_00014394
000143ec	Label	LAB_000143ec
00014444	Label	LAB_00014444
00014478	Label	LAB_00014478
0001448c	Label	LAB_0001448c
000144ac	Function	video_driver_setting
000144ec	Label	LAB_000144ec
00014504	Function	video_driver_setmode
00014560	Label	LAB_00014560
00014588	Label	LAB_00014588
000145bc	Function	video_driver_get_size
000145e4	Function	video_driver_get_screen_size
0001460c	Function	video_driver_update_screen
00014658	Label	LAB_00014658
00014670	Function	set_bootup_slot
000146e0	Label	LAB_000146e0
000146f4	Label	LAB_000146f4
000146fc	Function	key_task
0001475c	Label	LAB_0001475c
00014760	Label	LAB_00014760
0001476c	Label	LAB_0001476c
000147a4	Label	LAB_000147a4
000147c8	Label	LAB_000147c8
000147e4	Function	exit_game
0001487c	Label	LAB_0001487c
0001489c	Function	get_multios_app
00014940	Label	LAB_00014940
00014954	Label	LAB_00014954
00014970	Label	LAB_00014970
00014998	Function	set_multios_app
00014aa4	Label	LAB_00014aa4
00014aec	Label	LAB_00014aec
00014b3c	Label	LAB_00014b3c
00014b74	Label	LAB_00014b74
00014b84	Label	LAB_00014b84
00014bb0	Label	LAB_00014bb0
00014c04	Label	LAB_00014c04
00014c70	Label	LAB_00014c70
00014c8c	Label	LAB_00014c8c
00014cb4	Function	api_osd_show_onoff
00014d18	Label	LAB_00014d18
00014d28	Label	LAB_00014d28
00014d3c	Label	LAB_00014d3c
00014d60	Label	LAB_00014d60
00014d84	Function	enter_multios_app
00014e10	Label	LAB_00014e10
00014e6c	Label	LAB_00014e6c
00014eb8	Label	LAB_00014eb8
00014ed0	Function	check_exit_game
00014f18	Label	LAB_00014f18
00014fa4	Label	LAB_00014fa4
00014fd0	Function	fb_render_task
00015020	Label	LAB_00015020
00015024	Label	LAB_00015024
00015038	Label	LAB_00015038
000150c8	Label	LAB_000150c8
000150e4	Label	LAB_000150e4
000150f0	Label	LAB_000150f0
00015160	Label	LAB_00015160
00015168	Label	LAB_00015168
00015190	Function	__fbdev_deinit
00015270	Label	LAB_00015270
000152a0	Label	LAB_000152a0
000152b0	Label	LAB_000152b0
000152d0	Label	LAB_000152d0
000152d8	Function	fb_paint_task
0001534c	Label	LAB_0001534c
00015354	Label	LAB_00015354
00015374	Label	LAB_00015374
000153b4	Label	LAB_000153b4
000154bc	Label	LAB_000154bc
000154dc	Label	switchD_000154dc::switchD
000154e4	Label	switchD_000154dc::caseD_154e4
000154fc	Label	LAB_000154fc
0001550c	Label	LAB_0001550c
00015554	Label	LAB_00015554
00015578	Label	LAB_00015578
00015590	Label	LAB_00015590
000155e0	Label	LAB_000155e0
00015604	Label	LAB_00015604
000156ac	Label	LAB_000156ac
000156f0	Label	LAB_000156f0
00015724	Label	LAB_00015724
0001573c	Label	LAB_0001573c
0001577c	Label	LAB_0001577c
00015794	Label	LAB_00015794
00015808	Label	LAB_00015808
00015898	Label	LAB_00015898
000158a8	Label	LAB_000158a8
000158c4	Label	LAB_000158c4
000158f0	Label	LAB_000158f0
0001590c	Label	LAB_0001590c
0001591c	Label	LAB_0001591c
00015930	Label	LAB_00015930
00015938	Label	LAB_00015938
0001595c	Label	LAB_0001595c
00015978	Label	LAB_00015978
0001598c	Label	LAB_0001598c
000159a0	Label	switchD_000154dc::caseD_159a0
000159bc	Label	switchD_000154dc::caseD_159bc
000159d0	Label	switchD_000154dc::caseD_159d0
000159ec	Label	switchD_000154dc::caseD_159ec
00015a08	Label	LAB_00015a08
00015a18	Label	LAB_00015a18
00015a24	Label	LAB_00015a24
00015a34	Label	LAB_00015a34
00015b20	Label	LAB_00015b20
00015b34	Label	LAB_00015b34
00015b4c	Label	LAB_00015b4c
00015b58	Label	LAB_00015b58
00015b64	Label	LAB_00015b64
00015b7c	Label	LAB_00015b7c
00015b84	Label	LAB_00015b84
00015b8c	Label	LAB_00015b8c
00015b94	Function	driver_get_param_from_dts
00015c0c	Label	LAB_00015c0c
00015c20	Label	LAB_00015c20
00015c44	Function	driver_get_string_from_dts.constprop.1
00015cb4	Label	LAB_00015cb4
00015cc8	Function	fbdev_draw_frame
00015d50	Label	LAB_00015d50
00015d6c	Label	LAB_00015d6c
00015dc4	Label	LAB_00015dc4
00015de8	Label	LAB_00015de8
00015e24	Label	LAB_00015e24
00015e7c	Label	LAB_00015e7c
00015eb0	Label	LAB_00015eb0
00015eb4	Label	LAB_00015eb4
00015ebc	Label	LAB_00015ebc
00015eec	Label	LAB_00015eec
00015f0c	Label	LAB_00015f0c
00015f3c	Label	LAB_00015f3c
00015f54	Label	LAB_00015f54
00015f58	Label	LAB_00015f58
00015f7c	Label	LAB_00015f7c
00015f88	Label	LAB_00015f88
00015fb8	Label	LAB_00015fb8
00015fe0	Label	LAB_00015fe0
00016008	Label	LAB_00016008
00016058	Label	LAB_00016058
00016070	Function	fbdev_backlight_init
00016100	Label	LAB_00016100
00016124	Function	fbdev_video_aspect_ratio
00016150	Function	fbdev_deinit
0001617c	Label	LAB_0001617c
00016184	Function	get_screen_rotation_from_dtb
00016258	Label	LAB_00016258
0001627c	Label	LAB_0001627c
00016284	Function	fbdev_get_avparam
000162f0	Label	LAB_000162f0
00016330	Label	LAB_00016330
00016370	Label	LAB_00016370
00016434	Label	LAB_00016434
00016450	Label	LAB_00016450
000164c4	Label	LAB_000164c4
000164d4	Label	LAB_000164d4
000164f8	Label	LAB_000164f8
00016500	Label	LAB_00016500
00016524	Label	LAB_00016524
0001654c	Label	LAB_0001654c
00016554	Label	LAB_00016554
000165dc	Label	LAB_000165dc
000165f8	Label	LAB_000165f8
00016608	Label	LAB_00016608
00016624	Label	LAB_00016624
0001664c	Label	LAB_0001664c
0001665c	Function	get_avparam_volume
0001668c	Label	LAB_0001668c
000166b8	Label	LAB_000166b8
000166cc	Label	LAB_000166cc
000166e8	Label	LAB_000166e8
00016700	Function	fbdev_setrotate
00016738	Label	LAB_00016738
00016784	Label	LAB_00016784
00016794	Label	LAB_00016794
00016854	Label	LAB_00016854
00016874	Label	LAB_00016874
0001689c	Label	LAB_0001689c
00016974	Label	LAB_00016974
00016990	Label	LAB_00016990
000169a4	Label	LAB_000169a4
000169b4	Label	LAB_000169b4
000169e0	Label	LAB_000169e0
000169fc	Label	LAB_000169fc
00016a08	Label	LAB_00016a08
00016a18	Label	LAB_00016a18
00016a2c	Label	LAB_00016a2c
00016a34	Function	fbdev_init
00016ac4	Label	LAB_00016ac4
00016b58	Label	LAB_00016b58
00016b8c	Label	LAB_00016b8c
00016bb4	Label	LAB_00016bb4
00016bdc	Label	LAB_00016bdc
00016d50	Label	switchD_00016d50::switchD
00016d58	Label	LAB_00016d58
00016da8	Label	LAB_00016da8
00016de0	Label	LAB_00016de0
00016e00	Label	LAB_00016e00
00016e14	Label	switchD_00016d50::caseD_1
00016e38	Label	LAB_00016e38
00016e8c	Label	LAB_00016e8c
00016eac	Label	LAB_00016eac
00016eb0	Label	LAB_00016eb0
00016ec8	Label	LAB_00016ec8
00016ef8	Label	LAB_00016ef8
00016f04	Label	LAB_00016f04
00016f1c	Label	LAB_00016f1c
00016f20	Label	LAB_00016f20
00016fbc	Label	LAB_00016fbc
00016fcc	Label	LAB_00016fcc
000171f8	Label	switchD_00016d50::caseD_0
000171f8	Label	switchD_00016d50::caseD_5
00017220	Label	switchD_00016d50::caseD_2
00017220	Label	switchD_00016d50::caseD_3
00017220	Label	switchD_00016d50::caseD_4
00017244	Label	LAB_00017244
0001724c	Label	LAB_0001724c
0001725c	Label	LAB_0001725c
00017268	Label	LAB_00017268
00017274	Label	switchD_00016d50::default
0001728c	Label	LAB_0001728c
000172d4	Label	LAB_000172d4
000172ec	Label	LAB_000172ec
000172fc	Label	LAB_000172fc
00017310	Label	LAB_00017310
0001731c	Label	LAB_0001731c
00017324	Label	LAB_00017324
0001733c	Label	LAB_0001733c
0001734c	Label	LAB_0001734c
00017364	Label	LAB_00017364
0001737c	Label	LAB_0001737c
00017388	Label	LAB_00017388
0001738c	Label	LAB_0001738c
000173a0	Label	LAB_000173a0
000173b8	Function	fbdev_setfilp
000174d0	Function	fbdev_set_enhance
00017568	Label	LAB_00017568
00017578	Label	LAB_00017578
00017584	Label	LAB_00017584
0001758c	Label	LAB_0001758c
0001759c	Label	LAB_0001759c
000175f4	Label	LAB_000175f4
000175fc	Label	LAB_000175fc
00017634	Function	fbdev_get_color_format_src
00017658	Label	LAB_00017658
00017660	Function	gpio_init
00017690	Label	LAB_00017690
00017694	Label	LAB_00017694
000176a8	Label	LAB_000176a8
00017740	Label	LAB_00017740
00017748	Label	LAB_00017748
00017754	Function	gpio_deinit
00017790	Label	LAB_00017790
000177a4	Function	gpio_set_output
000177f8	Label	LAB_000177f8
00017808	Label	LAB_00017808
00017810	Function	gpio_get_input
00017850	Label	LAB_00017850
00017858	Function	gpio_configure
000178c8	Label	LAB_000178c8
00017904	Label	LAB_00017904
0001794c	Label	LAB_0001794c
00017954	Function	gpio_get_configure
0001799c	Label	LAB_0001799c
000179b0	Function	pinmux_init
00017a20	Function	pinmux_deinit
00017a50	Function	pinmux_configure
00017a74	Label	LAB_00017a74
00017a80	Label	LAB_00017a80
00017aa8	Label	LAB_00017aa8
00017ac8	Label	LAB_00017ac8
00017aec	Label	LAB_00017aec
00017b08	Label	LAB_00017b08
00017b30	Label	LAB_00017b30
00017b40	Function	sunxi_gpio_init
00017bac	Function	sunxi_gpio_set_cfgpin
00017be8	Label	LAB_00017be8
00017bf4	Label	LAB_00017bf4
00017c0c	Function	sunxi_gpio_get_cfgpin
00017c48	Label	LAB_00017c48
00017c50	Function	sunxi_gpio_output
00017c8c	Label	LAB_00017c8c
00017c98	Label	LAB_00017c98
00017cb0	Function	sunxi_gpio_input
00017cec	Label	LAB_00017cec
00017cf4	Function	sunxi_gpio_cleanup
00017d00	Function	api_message_create_path
00017de0	Label	LAB_00017de0
00017e1c	Label	LAB_00017e1c
00017e28	Label	LAB_00017e28
00017e50	Label	LAB_00017e50
00017e60	Function	api_message_create
00017eb0	Label	LAB_00017eb0
00017ed8	Label	LAB_00017ed8
00017eec	Label	LAB_00017eec
00017f44	Function	api_message_delete
00017f84	Label	LAB_00017f84
00017f94	Label	LAB_00017f94
00017fb0	Function	api_message_send
00018024	Label	LAB_00018024
00018038	Label	LAB_00018038
00018050	Label	LAB_00018050
0001806c	Function	api_message_receive
000180d0	Label	LAB_000180d0
000180e4	Label	LAB_000180e4
000180ec	Function	api_message_receive_block
0001814c	Label	LAB_0001814c
00018160	Label	LAB_00018160
00018168	Function	api_message_receive_tm
000181bc	Label	LAB_000181bc
000181cc	Label	LAB_000181cc
00018214	Label	LAB_00018214
0001821c	Label	LAB_0001821c
00018238	Label	LAB_00018238
0001826c	Function	api_message_get_count
000182ac	Label	LAB_000182ac
000182bc	Label	LAB_000182bc
000182e0	Function	pcm_decoder_init
000183cc	Label	LAB_000183cc
00018430	Label	LAB_00018430
00018450	Label	LAB_00018450
000184a0	Label	LAB_000184a0
000184c0	Label	LAB_000184c0
000184d0	Function	pcm_get_buffering_percent
00018528	Label	LAB_00018528
00018538	Function	pcm_decode
000185a4	Label	LAB_000185a4
000185d4	Label	LAB_000185d4
00018618	Label	LAB_00018618
00018628	Label	LAB_00018628
0001864c	Label	LAB_0001864c
0001866c	Function	pcm_decoder_flush
00018690	Function	pcm_decoder_destroy
000186d4	Label	LAB_000186d4
000186ec	Label	LAB_000186ec
000186f4	Function	pcm_decode_eos
00018734	Label	LAB_00018734
0001876c	Label	LAB_0001876c
00018778	Label	LAB_00018778
000187b8	Label	LAB_000187b8
000187c8	Function	pcm_play_task
00018878	Label	LAB_00018878
00018888	Label	LAB_00018888
000188b8	Label	LAB_000188b8
000188f8	Label	LAB_000188f8
00018910	Label	LAB_00018910
00018928	Label	LAB_00018928
00018940	Label	LAB_00018940
00018950	Function	sound_driver_init
000189e0	Label	LAB_000189e0
000189f0	Label	LAB_000189f0
00018a88	Label	LAB_00018a88
00018aa4	Function	sound_driver_deinit
00018b18	Function	sound_driver_playframe
00018b6c	Label	LAB_00018b6c
00018b70	Label	LAB_00018b70
00018b8c	Label	LAB_00018b8c
00018bd8	Function	sound_driver_flush
00018c00	Label	LAB_00018c00
00018c10	Function	hcge_open
00018d84	Label	LAB_00018d84
00018da0	Label	LAB_00018da0
00018e34	Label	LAB_00018e34
00018e4c	Label	LAB_00018e4c
00018e64	Label	LAB_00018e64
00018e7c	Label	LAB_00018e7c
00018e94	Label	LAB_00018e94
00018ec0	Label	LAB_00018ec0
00018ed8	Label	LAB_00018ed8
00018f08	Label	LAB_00018f08
00018f20	Function	hcge_close
00018f7c	Label	LAB_00018f7c
00018f94	Label	LAB_00018f94
00018fac	Label	LAB_00018fac
00018fc8	Label	LAB_00018fc8
00018fe0	Label	LAB_00018fe0
00018fe8	Function	hcge_hw_reset
0001902c	Label	LAB_0001902c
00019034	Label	LAB_00019034
00019068	Label	LAB_00019068
000190e0	Function	gen_fliter_coef
000191c8	Label	LAB_000191c8
000191d0	Label	LAB_000191d0
00019538	Function	hcge_engine_sync
000195b8	Label	LAB_000195b8
000195bc	Label	LAB_000195bc
000195d4	Label	LAB_000195d4
000195f0	Label	LAB_000195f0
000195f4	Label	LAB_000195f4
00019654	Label	LAB_00019654
00019660	Label	LAB_00019660
0001966c	Label	LAB_0001966c
00019670	Label	LAB_00019670
0001967c	Label	LAB_0001967c
000196ac	Label	LAB_000196ac
000196d0	Label	LAB_000196d0
000196d8	Label	LAB_000196d8
000196ec	Label	LAB_000196ec
00019724	Label	LAB_00019724
00019730	Label	LAB_00019730
00019744	Function	hcge_draw_rect
00019778	Label	LAB_00019778
0001981c	Label	LAB_0001981c
00019870	Label	LAB_00019870
000198d4	Function	hcge_fill_rect
00019930	Label	LAB_00019930
00019934	Label	LAB_00019934
000199a4	Label	LAB_000199a4
000199e0	Label	LAB_000199e0
00019a14	Label	LAB_00019a14
00019a34	Label	LAB_00019a34
00019b90	Label	LAB_00019b90
00019bb4	Function	hcge_blit
00019cc4	Label	LAB_00019cc4
00019d2c	Label	LAB_00019d2c
00019d3c	Label	LAB_00019d3c
00019ee4	Label	LAB_00019ee4
00019f50	Label	LAB_00019f50
00019f54	Label	LAB_00019f54
00019f88	Label	LAB_00019f88
00019fc4	Label	LAB_00019fc4
00019fd0	Label	LAB_00019fd0
0001a030	Label	LAB_0001a030
0001a03c	Label	LAB_0001a03c
0001a050	Label	LAB_0001a050
0001a054	Label	LAB_0001a054
0001a0c8	Label	LAB_0001a0c8
0001a170	Label	LAB_0001a170
0001a1f0	Label	LAB_0001a1f0
0001a220	Label	LAB_0001a220
0001a240	Label	LAB_0001a240
0001a2bc	Label	LAB_0001a2bc
0001a4a8	Label	LAB_0001a4a8
0001a4cc	Label	LAB_0001a4cc
0001a53c	Label	LAB_0001a53c
0001a570	Label	LAB_0001a570
0001a580	Label	LAB_0001a580
0001a584	Label	LAB_0001a584
0001a5c8	Label	LAB_0001a5c8
0001a81c	Label	LAB_0001a81c
0001a84c	Label	LAB_0001a84c
0001a8c8	Label	LAB_0001a8c8
0001a920	Label	LAB_0001a920
0001a940	Label	LAB_0001a940
0001a9b8	Label	LAB_0001a9b8
0001a9c0	Label	LAB_0001a9c0
0001a9e0	Label	LAB_0001a9e0
0001aa3c	Label	LAB_0001aa3c
0001aa44	Label	LAB_0001aa44
0001aa48	Label	LAB_0001aa48
0001aa60	Label	LAB_0001aa60
0001aaa4	Label	LAB_0001aaa4
0001aac8	Label	LAB_0001aac8
0001ab14	Label	LAB_0001ab14
0001ab30	Label	LAB_0001ab30
0001ab7c	Label	LAB_0001ab7c
0001ab98	Function	hcge_stretch_blit
0001abf0	Label	LAB_0001abf0
0001ac28	Label	LAB_0001ac28
0001ac5c	Label	LAB_0001ac5c
0001ac80	Label	LAB_0001ac80
0001ad98	Label	LAB_0001ad98
0001adf0	Label	LAB_0001adf0
0001ae10	Label	LAB_0001ae10
0001af30	Label	LAB_0001af30
0001afd0	Label	LAB_0001afd0
0001b03c	Label	LAB_0001b03c
0001b074	Label	LAB_0001b074
0001b084	Label	LAB_0001b084
0001b094	Label	LAB_0001b094
0001b0a4	Label	LAB_0001b0a4
0001b320	Label	LAB_0001b320
0001b350	Label	LAB_0001b350
0001b398	Label	LAB_0001b398
0001b404	Label	LAB_0001b404
0001b44c	Function	hcge_fill_rect_ext
0001b4f4	Label	LAB_0001b4f4
0001b514	Label	LAB_0001b514
0001b52c	Label	LAB_0001b52c
0001b5dc	Label	LAB_0001b5dc
0001b5e4	Label	LAB_0001b5e4
0001b5f0	Function	hcge_ge_coeff
0001b640	Label	LAB_0001b640
0001b660	Label	LAB_0001b660
0001b678	Label	LAB_0001b678
0001b684	Label	LAB_0001b684
0001b6c4	Label	LAB_0001b6c4
0001b6cc	Label	LAB_0001b6cc
0001b6d4	Label	LAB_0001b6d4
0001b6e8	Label	LAB_0001b6e8
0001b6f0	Function	hcge_clip_rect
0001b7cc	Label	LAB_0001b7cc
0001b7d4	Function	hcge_clip_blit
0001b87c	Label	LAB_0001b87c
0001b894	Function	hcge_clip_stretch_blit
0001b930	Label	LAB_0001b930
0001b970	Label	LAB_0001b970
0001b9a0	Label	LAB_0001b9a0
0001b9d0	Label	LAB_0001b9d0
0001b9f4	Function	hcge_get_inverse_matrix
0001baa0	Function	hcge_matrix_translate_right_multiply
0001bae4	Function	hcge_matrix_translate_left_multiply
0001bb08	Function	hcge_matrix_multiply
0001bbb4	Function	hcge_get_bounding_rect
0001bcd8	Label	LAB_0001bcd8
0001bce8	Label	LAB_0001bce8
0001bd04	Label	LAB_0001bd04
0001bd14	Label	LAB_0001bd14
0001bd30	Label	LAB_0001bd30
0001bd40	Label	LAB_0001bd40
0001bda4	Label	LAB_0001bda4
0001bdb4	Label	LAB_0001bdb4
0001bdc8	Label	LAB_0001bdc8
0001bdd8	Label	LAB_0001bdd8
0001bdf8	Label	LAB_0001bdf8
0001be1c	Label	LAB_0001be1c
0001be40	Label	LAB_0001be40
0001be60	Function	hcge_matrix_init_rotate
0001befc	Function	hcge_matrix_init_rotate_ext
0001bfb4	Label	LAB_0001bfb4
0001bfb8	Label	LAB_0001bfb8
0001bfcc	Label	LAB_0001bfcc
0001bff8	Label	LAB_0001bff8
0001c010	Label	LAB_0001c010
0001c030	Label	LAB_0001c030
0001c050	Label	LAB_0001c050
0001c070	Label	LAB_0001c070
0001c078	Function	hcge_clip_qw
0001c0d8	Label	LAB_0001c0d8
0001c0e0	Function	grp_func_filler
0001c0f8	Function	grp_dst_ctx_filler
0001c12c	Function	grp_src_ctx_filler
0001c14c	Function	grp_ptn_ctx_filler
0001c16c	Function	grp_msk_ctx_filler
0001c18c	Function	grp_color_filler
0001c1b4	Function	grp_paint_type_filler
0001c1cc	Function	grp_color_key_filler
0001c1ec	Function	grp_dst_pos_filler
0001c228	Function	grp_src_pos_filler
0001c240	Function	grp_ptn_pos_filler
0001c260	Function	grp_msk_pos_filler
0001c280	Function	grp_clut_filler
0001c2a0	Function	grp_clip_filler
0001c2c0	Function	grp_rop_filler
